Source,Exercise,Participant,label,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
maya_raw_scaled,raise_arms_horizontally,2112202005b.xlsx,1,left,6,0.236260647,0.255001376,1.174274235,0.027316112,0.194434601,0.192624739,15.16666667,5.419102017,19.83333333,7.167054253,-1.496959169,0.277408378,1.191325778,0.588025425,-6.266342879,7.757192156,15.65401917,10.24167717,1.911577766,0.37703782,1.411403154,0.518771181,0.6992382,5.143238019,30.52982515,14.74611211,128,0.017798088,0.045264395,0.930232558,0.813953488,0.697674419,0.209510551,0.267427334,0.307792437,43,6
maya_raw_scaled,raise_arms_horizontally,2112202005b.xlsx,1,right,7,0.231303173,0.283621341,1.143766086,0.02400511,0.139601508,0.225276164,15.71428571,4.270608298,18.85714286,3.236694375,-1.549969124,0.216593959,0.588895513,0.092915913,-1.859672206,1.443890256,7.75148645,1.894052545,1.726717527,0.27772791,1.110330988,0.433631621,-2.029382865,2.903729037,19.79063216,11.51826625,128,0.016729081,0.04535087,0.930232558,0.813953488,0.697674419,0.1958666,0.255274078,0.315213746,43,6
maya_raw_scaled,raise_arms_horizontally,2112202005b.xlsx2,1,left,6,0.150339994,0.105978133,1.166782871,0.053521389,0.164365941,0.16110781,19,5.761944116,21.83333333,10.45785191,-1.557441643,0.58802896,1.296787656,0.893339039,-6.634262728,10.18477286,19.28538403,12.73059595,1.70070918,0.453207784,1.393343145,0.486793633,-1.282781698,3.139105746,26.6608968,12.44180963,163,0.01584772,0.04335339,0.820668693,0.455927052,0.638297872,0.157543357,0.298608503,0.385853988,47,7
maya_raw_scaled,raise_arms_horizontally,2112202005b.xlsx2,1,right,6,0.110442897,0.171655997,1.133831641,0.037314944,0.109417312,0.175292874,18.33333333,1.632993162,24.16666667,7.782458909,-1.339141026,0.351080834,0.913317372,0.267475233,-2.262049309,3.352676542,11.21598947,7.247360072,1.675384363,0.350748954,0.971337541,0.559243294,-0.033685202,1.078959675,16.93947138,8.859477666,163,0.015122257,0.044446206,0.820668693,0.455927052,0.638297872,0.176190914,0.321821988,0.388652938,47,7
maya_raw_scaled,raise_arms_horizontally,902202101a.xlsx,0,left,7,0.186623151,0.117595219,1.142989297,0.0298512,0.103371476,0.061751798,32.57142857,7.412987316,66.28571429,7.931252228,-0.472979837,0.075378362,0.491810499,0.09025137,-0.314284155,0.191244599,3.606417795,0.457685267,0.897816515,0.107935648,0.650589932,0.257414271,-0.305545007,0.660939242,6.806087388,4.583033105,419,0.005330794,0.028105648,0.178571429,0.214285714,0.25,0.127846947,0.132783851,0.500731311,120,7
maya_raw_scaled,raise_arms_horizontally,902202101a.xlsx,0,right,7,0.18089191,0.107712168,1.213090707,0.028700848,0.142482548,0.006193422,30.14285714,5.4902511,67.71428571,7.364651739,-0.477325751,0.043020865,0.72499584,0.408559468,-0.075214573,0.085887963,7.540823964,7.758217549,1.049054803,0.176195161,0.777557837,0.297925841,-0.364827826,1.005041465,9.568557267,6.52662535,419,0.006192487,0.030900458,0.178571429,0.214285714,0.25,0.132144467,0.146691405,0.542011536,120,7
maya_raw_scaled,raise_arms_horizontally,902202102b.xlsx,1,left,8,0.219925077,0.111587426,1.170442256,0.083891287,0.185504244,0.054768194,18.375,9.869686636,31.375,16.22993266,-1.426074605,1.393897967,1.602450644,1.32687474,-2.058345963,10.44469776,33.20164289,26.38303685,2.088000128,1.752272641,1.351107813,1.26073215,9.918096914,23.28163471,24.83120612,23.53362858,358,0.009394323,0.028617479,0.208623088,0.292072323,0.33379694,0.208372077,0.239175975,0.282751283,89.875,8
maya_raw_scaled,raise_arms_horizontally,902202102b.xlsx,1,right,7,0.138847037,0.009893118,1.170034149,0.13401174,0.144099573,0.008410998,25,8.717797887,37.28571429,10.68822227,-0.860789698,0.160542121,1.507779627,0.420096644,0.776516338,0.789047402,37.34624619,15.73695715,1.293815787,0.284080301,0.653182416,0.164757133,1.471958961,1.410866239,8.783754972,2.488383559,358,0.008327716,0.028857424,0.292072323,0.208623088,0.33379694,0.220831709,0.223286584,0.28790369,89.875,8
maya_raw_scaled,raise_arms_horizontally,902202103a.xlsx,0,left,7,0.105972754,0.068723614,1.161388266,0.023925553,0.127291643,0.020289157,40.71428571,6.47338875,55.28571429,11.95427798,-0.582244625,0.126465319,0.483116325,0.059274948,-0.112380274,0.131175162,3.948624591,0.693399558,0.788139086,0.100951536,0.513224419,0.062377191,-0.105259123,0.724017462,4.954765913,0.951760592,422,0.004078301,0.02932285,0.283687943,0.212765957,0.24822695,0.071342643,0.083816967,0.583879827,120.8571429,7
maya_raw_scaled,raise_arms_horizontally,902202103a.xlsx,0,right,7,0.076231329,0.045819444,1.279734257,0.009240363,0.061042131,0.011789178,50.28571429,7.718252948,52.57142857,7.807200584,-0.706820431,0.094995971,0.480001749,0.067065928,-0.062866337,0.103931929,4.209494099,0.69097964,0.730268341,0.097320304,0.531214478,0.066971267,-0.204507769,0.560908544,4.389955831,0.533511048,422,0.004453535,0.03246899,0.283687943,0.212765957,0.24822695,0.083722467,0.093339655,0.648744115,120.8571429,7
maya_raw_scaled,raise_arms_horizontally,902202103b.xlsx,0,left,7,0.110592388,0.009074094,1.203378609,0.060369043,0.143977928,0.022394301,42.28571429,6.575568054,50.71428571,9.050124966,-0.644424436,0.128890801,0.524391541,0.063250469,-0.176228001,0.116016618,4.645451663,0.990587996,0.784297977,0.093419891,0.526664461,0.037713479,0.260189859,0.218322684,5.076898238,0.917548012,460,0.005432313,0.028918079,0.22751896,0.195016251,0.260021668,0.19433252,0.195010856,0.502813582,115.375,8
maya_raw_scaled,raise_arms_horizontally,902202103b.xlsx,0,right,7,0.050402173,0.0078392,1.290995432,0.028286414,0.056505579,0.008679713,47.14285714,5.113008619,59.42857143,5.503245796,-0.627347619,0.061648243,0.528623112,0.032130206,-0.020837141,0.028544443,4.048353676,0.729718449,0.795898785,0.076849575,0.586821823,0.055351469,0.041726053,0.055474868,4.666145444,0.595245471,460,0.005848249,0.032349324,0.22751896,0.195016251,0.260021668,0.215128068,0.224596508,0.564779383,115.375,8
maya_raw_scaled,raise_arms_horizontally,902202104b.xlsx,1,left,4,0.17074733,0.009831129,1.002906623,0.083114725,0.238279484,0.121152556,17.5,6.608075867,27.25,29.68024034,-2.355982159,2.081196012,2.386319323,1.271169796,-30.91281187,28.95206695,49.42409766,31.03633537,1.460203701,0.375110646,0.725858443,0.220417645,3.388209953,4.198471893,14.77898873,4.517605985,239,0.012774162,0.030164909,0.374220374,0.311850312,0.187110187,0.178724269,0.210862197,0.237795694,160.3333333,3
maya_raw_scaled,raise_arms_horizontally,902202104b.xlsx,1,right,7,0.122443119,0.003229406,1.080159752,0.113950104,0.122437587,0.013725725,18.85714286,5.336308694,29.71428571,19.09375365,-1.26575303,0.575890084,1.22169924,0.388728878,0.564378558,1.703937776,22.25117269,12.0657945,1.559959095,0.283788519,0.68326629,0.187341028,1.192118311,2.089744187,12.67782934,2.909559736,239,0.011743737,0.034840459,0.374220374,0.311850312,0.187110187,0.21533701,0.237536983,0.269334868,160.3333333,3
maya_raw_scaled,raise_arms_horizontally,902202105a.xlsx,0,left,10,0.238830751,0.017805168,1.262592732,0.099886225,0.258701528,0.014026442,29.4,7.167829363,46.2,6.844300143,-0.657868287,0.096449946,0.694731211,0.084721009,-0.323699859,0.165395248,4.8427468,0.977745955,1.102666774,0.320486901,0.77207845,0.620127684,1.382156632,4.239732416,10.08590476,10.52409234,705,0.004221444,0.022989071,0.021231423,0.233545648,0.25477707,0.175074111,0.349784301,0.362519789,117.75,12
maya_raw_scaled,raise_arms_horizontally,902202105a.xlsx,0,right,11,0.184614133,0.043837475,1.222671724,0.239726685,0.198259653,0.12638652,28.54545455,9.180017825,44.27272727,9.089454429,-0.660972827,0.223416426,0.742252988,0.227408604,-0.260634585,0.222602458,5.908998917,1.582379441,1.483022663,1.567107934,1.176323117,0.791420294,3.50723657,12.01146798,21.90927866,25.86389885,705,0.004885525,0.024562527,0.021231423,0.233545648,0.25477707,0.166362796,0.38610494,0.401989981,117.75,12
maya_raw_scaled,raise_arms_horizontally,902202105a.xlsx2,0,left,11,0.22072787,0.016982334,1.248471754,0.070201358,0.244373668,0.015451662,35.45454545,11.25489792,45.18181818,16.83340834,-0.742839675,0.271738346,0.779078991,0.113837785,-0.316721676,0.231703649,6.315040807,1.320063159,0.941019412,0.267147067,0.663087305,0.109109714,0.021471875,0.126091926,6.784083551,1.890808914,664,0.005639141,0.023377127,0.270676692,0.22556391,0.248120301,0.14833074,0.194537948,0.453516254,120.9090909,11
maya_raw_scaled,raise_arms_horizontally,902202105a.xlsx2,0,right,11,0.152122288,0.05753345,1.258456792,0.069509422,0.16049365,0.014220736,25.45454545,14.1517747,49.63636364,16.43333641,-0.711680343,0.186415597,0.948063619,0.101891869,-0.285852468,0.188950528,7.455668273,1.068664511,2.248609463,2.150726383,1.677545787,1.250157453,6.652883609,17.70262701,35.25131907,38.91401504,664,0.006749529,0.025588388,0.270676692,0.22556391,0.248120301,0.15058214,0.190295059,0.517853185,120.9090909,11
maya_raw_scaled,raise_arms_horizontally,902202106a.xlsx,0,left,7,0.143325197,0.048058672,1.101483624,0.108002857,0.04588751,0.183300134,39.28571429,11.95427798,52.71428571,21.5539191,-1.693650211,3.230455025,1.131094562,1.822030547,-10.44805618,27.23411314,21.77092233,50.79989318,0.765708465,0.162765744,0.43506025,0.067541237,-0.060804148,0.649554331,3.884308769,1.246621643,398,0.007916481,0.027763007,0.150187735,0.225281602,0.262828536,0.167055304,0.22259669,0.391912993,114.1428571,7
maya_raw_scaled,raise_arms_horizontally,902202106a.xlsx,0,right,7,0.119241096,0.038615466,1.114171897,0.102684991,0.110452613,0.013492639,40.85714286,13.81338206,54.57142857,15.8204208,-0.616144062,0.277975175,0.613534672,0.120424428,-0.028084398,0.142111881,6.430002217,5.156975895,0.781308432,0.183075998,0.514299372,0.04540272,-0.120049434,0.535311566,5.447428484,0.827587126,398,0.005289589,0.02910221,0.300375469,0.225281602,0.262828536,0.148805077,0.217482574,0.485305192,114.1428571,7
maya_raw_scaled,bend_elbows,0812202001b.xlsx,0,left,7,-0.036155447,0.013615745,1.0261039,0.010228345,0.01256947,0.035921163,5,0,59.14285714,19.0125272,-0.545483836,0.212596425,1.860635318,0.567718011,-2.931576688,2.445999076,27.68355834,10.4997789,5.953972643,0.148786907,3.236697848,0.114189181,40.09834604,3.035547867,95.07853213,6.798990409,493,0.007691302,0.01975074,0.364004044,0.03033367,0.394337715,0.149383434,0.163796483,0.185317595,76.07692308,13
maya_raw_scaled,bend_elbows,0812202001b.xlsx,0,right,7,-0.014729335,0.023863906,1.001318745,0.01859225,0.017282935,0.036205156,8.857142857,6.743603671,55.42857143,13.93864105,-0.559792551,0.191984598,1.846618235,0.370491363,-1.818900034,2.24598067,28.2166601,6.191477006,4.581451806,2.022549372,2.959275171,0.337246475,27.09807959,19.30011597,79.47215989,24.89184243,493,0.007552126,0.019836412,0.364004044,0.03033367,0.394337715,0.151135436,0.168065309,0.186158647,76.07692308,13
maya_raw_scaled,bend_elbows,0812202002a.xlsx,0,left,7,0.010475486,0.012666815,1.010507,0.020647556,0.058738675,0.033000138,6.285714286,2.214669706,70.28571429,6.317021601,-0.405710975,0.037314233,1.231474047,0.126852382,-0.330830691,0.57446491,18.14509283,2.668386384,4.874625302,1.293214057,2.849672625,0.341758372,26.23977545,9.655884793,76.96600425,14.33534819,350,0.010280808,0.029985913,0.384068279,0.682788051,0.298719772,0.155336115,0.186710572,0.4291096,100.4285714,7
maya_raw_scaled,bend_elbows,0812202002a.xlsx,0,right,7,-0.003057388,0.011338717,1.008757241,0.017794957,0.022279778,0.016024829,6.142857143,1.069044968,76.14285714,4.140393356,-0.388667598,0.018975051,1.368374599,0.060164787,0.251253189,0.092254543,21.83147719,2.247074526,4.881361759,0.852517031,3.066735709,0.411929164,24.76596626,7.694959363,82.18063782,13.19473725,350,0.010748209,0.030115553,0.384068279,0.682788051,0.298719772,0.135548939,0.209471194,0.413062904,100.4285714,7
maya_raw_scaled,bend_elbows,0812202002b.xlsx,0,left,7,0.02893289,0.03700959,0.942950669,0.038677612,0.045697823,0.019156291,13.28571429,7.273565969,62.14285714,7.448234051,-0.428191567,0.061056256,1.176787746,0.322930371,-0.803820535,1.372412418,14.10170948,7.183330045,2.694071135,1.784291489,2.2752081,0.672266504,11.99119183,13.20254741,47.39947216,29.10394928,337,0.009938303,0.027943868,0.665680473,0.310650888,0.355029586,0.139332287,0.225608274,0.344260835,84.5,8
maya_raw_scaled,bend_elbows,0812202002b.xlsx,0,right,7,-0.01915674,0.012807484,1.00296677,0.018476999,0.031404144,0.021621458,6,1.825741858,63.42857143,3.598941643,-0.437479872,0.033235995,1.811926135,0.137735278,-2.446612719,1.341449218,28.00245594,1.37102235,4.970205977,1.032660559,2.922564238,0.334903326,34.46973312,14.15331852,67.69619858,17.80786197,337,0.011769259,0.029705586,0.665680473,0.310650888,0.355029586,0.161879143,0.240267697,0.341951826,84.5,8
maya_raw_scaled,bend_elbows,1212202001b.xlsx,1,left,8,0.048396018,0.02675552,0.996695823,0.020276586,0.047272496,0.019569559,7.75,3.284161124,40.125,15.60620298,-0.783331443,0.306082793,2.168834778,0.414127599,-3.733358571,2.836157237,35.78840351,7.949116016,4.009381014,1.401307632,2.797409594,0.244161139,21.61103569,13.65825665,67.63862896,16.80553812,453,0.009816144,0.027530981,0.330396476,0.363436123,0.297356828,0.158697927,0.189385658,0.375289304,100.8888889,9
maya_raw_scaled,bend_elbows,1212202001b.xlsx,1,right,8,0.072434891,0.03613477,1.000959843,0.00939678,0.075467514,0.031371725,12.875,7.199950397,43.375,17.92793112,-0.731502809,0.3643362,2.013816095,0.478061725,-3.402899175,3.334645613,32.77980748,8.244502402,2.826348612,1.685253189,2.341225595,0.388850962,10.12990351,10.69417525,47.83094807,23.8252244,453,0.009139598,0.026328337,0.330396476,0.363436123,0.297356828,0.156955028,0.178226282,0.35708716,100.8888889,9
maya_raw_scaled,bend_elbows,1312202001a.xlsx,0,left,7,0.010045711,0.00406478,0.995839665,0.004597092,-0.006286049,0.009125821,16.85714286,5.080307452,62.14285714,6.817344826,-0.469432334,0.054424951,1.794279636,0.11740612,-2.181281619,1.441321039,26.84726465,2.018085131,1.863033276,0.454255879,2.023355856,0.135574733,0.298787661,0.922806596,32.24550164,5.2566656,438,0.009380209,0.028223421,0.034168565,0.273348519,0.239179954,0.155902923,0.294549272,0.367207519,125.4285714,7
maya_raw_scaled,bend_elbows,1312202001a.xlsx,0,right,7,0.003208814,0.006059248,0.97427376,0.017288014,-0.003133666,0.009428019,15,5.686240703,65,7.874007874,-0.444043995,0.055959486,1.666880642,0.11404004,-1.342451531,1.286417689,25.34957051,2.477180817,2.150089985,0.673796767,2.506117564,0.337723471,-0.394751496,0.679024345,45.37617242,11.38055774,438,0.009346673,0.027535728,0.034168565,0.273348519,0.239179954,0.14687831,0.289227798,0.353407825,125.4285714,7
maya_raw_scaled,bend_elbows,1502202102a.xlsx,1,left,7,-0.009761435,0.018712098,1.009202855,0.018769379,0.067761847,0.045601095,7.857142857,4.810702354,67.28571429,11.41219064,-0.411854497,0.057045423,1.492753537,0.231533077,-1.664225387,1.45193823,21.87731068,2.928123931,4.532443868,1.631152839,2.899978658,0.492268764,23.98449112,19.00535722,75.70007054,23.48106362,389,0.010690239,0.027803588,0.345710627,0.268886044,0.307298335,0.229964569,0.23310149,0.242646268,97.625,8
maya_raw_scaled,bend_elbows,1502202102a.xlsx,1,right,7,-0.012303552,0.024156137,0.956950035,0.033668662,0.008282879,0.020605479,7.142857143,4.01781746,68.42857143,12.47473637,-0.402497909,0.066083576,1.706282146,0.147934443,-2.274891115,0.818657725,25.61207369,4.160357414,4.570128767,1.479165424,2.818283405,0.382780144,26.24781126,15.58179228,74.42854612,22.86598577,389,0.010930966,0.028622225,0.230473752,0.268886044,0.345710627,0.207399956,0.20934894,0.278223201,86.77777778,9
maya_raw_scaled,bend_elbows,1502202102b.xlsx,0,left,7,0.007134098,0.025915188,1.004974468,0.020784814,0.045141487,0.040129167,9.285714286,4.111540089,70.57142857,3.690399385,-0.407468029,0.022912476,1.265043359,0.086988489,-0.095128121,0.119883068,17.33128309,2.190856819,3.685647727,1.633482291,2.87836093,0.404310805,18.29367946,21.80492075,63.2706764,16.92151849,384,0.009951685,0.029742112,0.350194553,0.233463035,0.311284047,0.109766068,0.244260695,0.421051759,96.375,8
maya_raw_scaled,bend_elbows,1502202102b.xlsx,0,right,7,-0.00062666,0.022744412,0.961369725,0.033869523,0.006675909,0.016192638,8.857142857,3.670993119,67.14285714,5.756983337,-0.418706088,0.029763486,1.745177376,0.166133139,-1.24093634,1.28506871,28.31198966,2.837263694,3.603179289,1.432282862,2.925637896,0.454528161,20.94577084,13.15224381,61.14503109,23.38966962,384,0.010662133,0.030054104,0.350194553,0.233463035,0.311284047,0.116508618,0.247478366,0.418067604,96.375,8
maya_raw_scaled,bend_elbows,1502202103a.xlsx,1,left,9,0.052112852,0.133513607,1.01202712,0.021961315,0.034708544,0.052689401,5.888888889,2.666666667,52.66666667,13.55544171,-0.584145323,0.211888241,1.871745334,0.447118865,-3.186485855,2.688446209,28.54316211,7.794900239,5.133925585,1.442943176,2.795108855,0.62612815,26.59345008,24.17854723,76.98086397,26.72118088,388,0.011079964,0.030355106,0.154241645,0.269922879,0.30848329,0.193273468,0.238602754,0.265978014,97.25,8
maya_raw_scaled,bend_elbows,1502202103a.xlsx,1,right,8,0.047732643,0.143276029,0.977241922,0.070275013,0.060189941,0.138908922,7.125,3.681517544,52.5,16.01784719,-0.562352961,0.216049115,1.520543938,0.51087111,-1.662528739,1.510110253,20.93690835,9.974616334,4.5757291,1.955809425,2.638578839,0.70060468,23.8497799,15.74073699,75.41624877,28.35161504,388,0.011175228,0.029878252,0.154241645,0.269922879,0.30848329,0.177113392,0.235081598,0.280851546,97.25,8
maya_raw_scaled,bend_elbows,1502202105b.xlsx,0,left,7,0.006192413,0.040979966,1.012516376,0.01234929,0.071552583,0.056596015,5.571428571,0.534522484,36.71428571,6.29058253,-0.745812851,0.089358524,1.942328171,0.422648077,-3.298891955,3.075817016,28.14604369,7.269046482,5.145246018,0.630039142,3.054220179,0.339078436,32.06774936,10.1739088,81.43410043,12.5387699,347,0.010038411,0.031378935,0.431034483,0.603448276,0.301724138,0.102118852,0.184183811,0.500862649,99.42857143,7
maya_raw_scaled,bend_elbows,1502202105b.xlsx,0,right,7,-0.007904578,0.029931489,0.98898481,0.020071109,0.044445953,0.031090678,5.714285714,1.496026483,34.28571429,3.728908943,-0.78386299,0.080762706,2.350029176,0.197470262,-4.947910562,2.416343443,37.40250306,2.912547123,5.169653114,0.979361386,3.015594556,0.261984894,31.14157982,10.47383767,84.54797667,15.52128781,347,0.010583703,0.031895458,0.431034483,0.603448276,0.301724138,0.102536295,0.177546857,0.507926727,99.42857143,7
maya_raw_scaled,bend_elbows,1502202106a.xlsx,0,left,7,0.00127691,0.008473727,0.993498133,0.027121188,0.049588683,0.034316652,8.142857143,3.236694375,68.14285714,14.38087354,-0.386239046,0.103273027,1.278401511,0.39540346,-1.582156889,1.880288618,18.28798237,8.072309809,4.003046693,1.293592512,2.980878449,0.331621601,11.75516362,15.46237583,76.26226999,19.1787673,462,0.008598178,0.028455605,0.194174757,0.258899676,0.226537217,0.175074728,0.36137641,0.38133736,132.4285714,7
maya_raw_scaled,bend_elbows,1502202106a.xlsx,0,right,7,0.01072484,0.022317293,0.991708539,0.019752415,0.021032484,0.045618528,8.142857143,4.810702354,65.28571429,9.534398875,-0.406219672,0.120468603,1.349211297,0.368311404,-1.779413215,1.984932988,19.26158163,7.967107178,4.081909547,1.399007996,2.96234127,0.348563018,26.29260058,16.81296649,66.41602195,15.0723098,462,0.008646767,0.02824536,0.194174757,0.258899676,0.226537217,0.174282971,0.358161806,0.371385236,132.4285714,7
maya_raw_scaled,bend_elbows,1502202106b.xlsx,1,left,7,0.006905877,0.034562648,1.007506386,0.012432252,0.023274005,0.009813273,6.571428571,1.397276262,48.85714286,32.7639465,-0.877057309,0.504356527,1.741944304,0.894090698,-1.762501338,3.70901029,25.81762474,16.63305014,4.473853256,0.8219607,3.093956469,0.307014068,22.1164729,18.52290494,73.60983857,14.43107509,310,0.011799556,0.033845556,0.192616372,0.722311396,0.240770465,0.174137328,0.179237213,0.444007455,124.6,5
maya_raw_scaled,bend_elbows,1502202106b.xlsx,1,right,7,-0.012730324,0.015529698,1.003948233,0.019404815,0.038041206,0.039875822,6.142857143,1.864454471,40.14285714,26.05397328,-1.008142675,0.562468312,2.328765705,0.962851913,-4.107468095,5.75370404,36.99935537,18.48977413,5.021147181,1.19153235,2.869182552,0.39366652,26.27426413,11.85813481,80.16206474,18.32867758,310,0.012341907,0.034155707,0.192616372,0.722311396,0.240770465,0.161125137,0.198562044,0.450666671,124.6,5
maya_raw_scaled,bend_elbows,1901202101b.xlsx,0,left,7,0.001934398,0.021265621,0.978465679,0.022654517,-0.004204411,0.010813763,13,6.191391874,62.14285714,6.718843438,-0.474274318,0.051824183,1.777904838,0.260107835,-0.724217267,1.20144352,29.34670317,6.733439093,2.858223338,1.718414077,2.589847907,0.401159114,7.752378246,14.4413184,57.47817238,23.16556398,573,0.006653049,0.021597,0.026132404,0.287456446,0.31358885,0.206150216,0.239687089,0.286725213,95.66666667,12
maya_raw_scaled,bend_elbows,1901202101b.xlsx,1,right,7,0.036174004,0.03831164,1.000568459,0.01780267,0.0408086,0.055455945,12,7.16472842,74.14285714,7.197883287,-0.386837483,0.027967156,1.132080917,0.102698803,-0.097270821,0.242092491,14.65028228,2.840829484,3.233796977,1.925833034,2.580618583,0.640396071,12.57739566,17.70506245,59.61834295,25.30121116,573,0.006144802,0.019561468,0.026132404,0.287456446,0.31358885,0.179678567,0.206043625,0.26333901,95.66666667,12
maya_raw_scaled,bend_elbows,1901202101b.xlsx2,0,left,11,0.000755167,0.009184878,0.986552231,0.017195125,0.017551232,0.043858403,13.36363636,6.637359826,48,8.797726979,-0.59765621,0.121603018,1.994271187,0.256354213,-2.858842376,1.769207893,29.62831426,6.367988626,2.769824253,1.458264397,2.352958723,0.322906857,7.809426193,11.70389262,48.87639816,17.24017002,645,0.007857302,0.02471483,0.278637771,0.301857585,0.255417957,0.151240548,0.172559489,0.437162899,117.4545455,11
maya_raw_scaled,bend_elbows,1901202101b.xlsx2,0,right,11,0.084854369,0.024204702,0.995451324,0.008672537,0.069368321,0.022867192,22,11.35781669,67,8.402380615,-0.418901994,0.05215736,1.069612558,0.14223877,-0.068941075,0.054457376,13.65072311,2.949863546,1.857785991,1.592006642,1.763295851,0.755337503,8.689758382,18.54286273,31.00447828,19.80036657,645,0.00652809,0.022416176,0.301857585,0.278637771,0.255417957,0.152309628,0.165142551,0.404259025,117.4545455,11
maya_raw_scaled,bend_elbows,2001202101a.xlsx,0,left,7,-0.006314876,0.008974091,0.95443588,0.010935309,-0.00218391,0.012486318,7.571428571,2.225394561,68.14285714,7.244045174,-0.407311399,0.035981213,1.622192915,0.263392861,-2.120153881,1.335770534,22.89653246,5.762476135,3.986415101,1.039195953,2.734309743,0.322050613,12.45345467,13.17160121,70.27793451,16.2278887,477,0.008424176,0.028250161,0.721757322,0.219665272,0.251046025,0.118012135,0.145787751,0.515408717,119.5,8
maya_raw_scaled,bend_elbows,2001202101a.xlsx,0,right,8,0.011033905,0.026641216,0.876348874,0.323997217,0.051225371,0.027737201,6.25,1.982062418,63.75,24.47009837,-0.341759149,0.117826908,1.328590054,0.579006032,-1.505731531,1.357155384,20.10629337,9.635629147,4.117494184,1.921050295,2.520839366,1.126071933,23.37760793,15.14178813,64.88777359,31.29590931,477,0.008072624,0.026267201,0.50209205,0.219665272,0.251046025,0.126634867,0.133023753,0.471883576,119.5,8
maya_raw_scaled,bend_elbows,2001202101b.xlsx,0,left,8,0.011254476,0.034923188,0.847005304,0.314630928,0.046819784,0.027704435,5.5,1.069044968,58.5,21.93496882,-0.357424563,0.113015019,1.500461482,0.597381613,-2.055001423,1.19158357,22.88908578,9.771928936,4.339360831,1.8618693,2.284387153,0.949858242,21.89140195,13.70821516,66.99976278,28.18010011,436,0.008106071,0.030273652,1.201372998,0.720823799,0.2402746,0.074113119,0.154034548,0.579790654,124.8571429,7
maya_raw_scaled,bend_elbows,2001202101b.xlsx,0,right,7,0.006455976,0.017057902,0.98787885,0.032654018,0.040648716,0.029238234,6.714285714,1.603567451,66.85714286,4.059087395,-0.40310808,0.015349611,1.7612006,0.05994136,-2.646641967,0.808812917,28.08947319,1.027872281,4.421589673,1.083867837,2.918876217,0.346374259,23.91890904,14.17766743,71.59588799,18.22162894,436,0.008009022,0.028282386,0.480549199,0.720823799,0.2402746,0.073667917,0.142581534,0.5329367,124.8571429,7
maya_raw_scaled,bend_elbows,2001202102b.xlsx,1,left,9,0.003685796,0.019881471,0.967921664,0.06236198,0.026601491,0.035471513,16.66666667,10.27131929,47.22222222,13.63614478,-0.622616778,0.181021309,1.363417474,0.657332006,-1.885837697,2.273942979,17.21090046,9.74207399,2.7142726,2.094653209,2.056135213,0.947132935,11.18439198,17.22491236,45.11704959,35.85556905,501,0.008042839,0.026226199,0.209163347,0.239043825,0.268924303,0.221059103,0.316402143,0.323663286,111.5555556,9
maya_raw_scaled,bend_elbows,2001202102b.xlsx,1,right,9,0.005120131,0.013752642,0.991022228,0.02053431,0.048780211,0.043998343,13.88888889,7.474029108,55.22222222,15.36861882,-0.558197355,0.241800665,1.44552336,0.250601217,-0.945055339,1.085771459,18.78677468,4.165967799,2.716739839,1.518612328,2.433443271,0.626854846,9.801057382,15.13019668,48.83127575,23.18014327,501,0.008581304,0.027596921,0.209163347,0.268924303,0.239043825,0.232351274,0.335002656,0.346617697,125.5,8
maya_raw_scaled,bend_elbows,2112202001a.xlsx,1,left,8,0.023450013,0.025436507,1.001294986,0.013180578,0.066991398,0.046279236,7.25,2.915475947,57.5,21.16601049,-0.51149585,0.184885779,1.689883087,0.293224129,-2.647391569,1.485810159,24.75032737,6.845819461,4.284845825,1.191186269,2.668243167,0.353010994,14.77333655,13.85521305,69.2682164,18.08573231,646,0.006549745,0.019906731,0.023166023,0.301158301,0.277992278,0.215638995,0.220197252,0.222812072,107.9166667,12
maya_raw_scaled,bend_elbows,2112202001a.xlsx,1,right,7,-0.004417129,0.018550299,1.008898899,0.020701754,0.004242092,0.021497161,10.57142857,7.1846397,47.71428571,8.88283524,-0.613575248,0.135130738,2.117263023,0.210882956,-4.618517365,1.471349899,31.28228146,4.22605745,3.958279627,2.113904131,2.857320436,0.49549988,18.63960273,18.48300149,73.02511094,28.45750301,646,0.006714856,0.02103186,0.023166023,0.301158301,0.277992278,0.23010861,0.231078674,0.238107494,107.9166667,12
